pais,coordinates
belgica,"[4.35, 50.85]"
belgica,"[4.35, 50.85]"
belgica,"[4.35, 50.85]"
belgica,"[4.35, 50.85]"
belgica,"[4.35, 50.85]"
belgica,"[4.35, 50.85]"
belgica,"[4.35, 50.85]"
belgica,"[4.35, 50.85]"
belgica,"[4.35, 50.85]"
belgica,"[4.35, 50.85]"
belgica,"[4.35, 50.85]"
belgica,"[4.35, 50.85]"
belgica,"[4.35, 50.85]"
belgica,"[4.35, 50.85]"
belgica,"[4.35, 50.85]"
belgica,"[4.35, 50.85]"
belgica,"[4.35, 50.85]"
belgica,"[4.35, 50.85]"
belgica,"[4.35, 50.85]"
belgica,"[4.35, 50.85]"
belgica,"[4.35, 50.85]"
belgica,"[4.35, 50.85]"
belgica,"[4.35, 50.85]"
belgica,"[4.35, 50.85]"
belgica,"[4.35, 50.85]"
belgica,"[4.35, 50.85]"
belgica,"[4.35, 50.85]"
belgica,"[4.35, 50.85]"
belgica,"[4.35, 50.85]"
belgica,"[4.35027778, 50.84805556]"
belgica,"[4.35030012, 50.84799175]"
belgica,"[4.35142938, 50.84838744]"
belgica,"[4.35142938, 50.84838744]"
belgica,"[4.35142938, 50.84838744]"
belgica,"[4.35142938, 50.84838744]"
belgica,"[4.35142938, 50.84838744]"
belgica,"[4.35142938, 50.84838744]"
belgica,"[4.35142938, 50.84838744]"
belgica,"[4.3515499, 50.8427501]"
belgica,"[4.35158, 50.8474]"
belgica,"[4.35167777, 50.84777615]"
belgica,"[4.35168817, 50.84777534]"
belgica,"[4.3517103, 50.8503396]"
belgica,"[4.3517103, 50.8503396]"
belgica,"[4.3517103, 50.8503396]"
belgica,"[4.3517103, 50.8503396]"
belgica,"[4.3517103, 50.8503396]"
belgica,"[4.3517103, 50.8503396]"
belgica,"[4.3517103, 50.8503396]"
belgica,"[4.3519, 51.3178]"
belgica,"[4.35194931, 50.859583]"
belgica,"[4.35194931, 50.859583]"
belgica,"[4.35194931, 50.859583]"
belgica,"[4.35194931, 50.859583]"
belgica,"[4.35200708, 50.85159789]"
belgica,"[4.3524728, 50.8456274]"
belgica,"[4.3525, 50.8467]"
belgica,"[4.3525, 50.8467]"
belgica,"[4.3525, 50.8467]"
belgica,"[4.3525, 50.8467]"
belgica,"[4.3525, 50.8467]"
belgica,"[4.35255, 50.8462]"
belgica,"[4.35255391, 50.8467201]"
belgica,"[4.35255391, 50.8467201]"
belgica,"[4.35260056, 50.84663654]"
belgica,"[4.3526612, 50.84675765]"
belgica,"[4.3526612, 50.84675765]"
belgica,"[4.3526612, 50.84675765]"
belgica,"[4.3526612, 50.84675765]"
belgica,"[4.35273999, 50.84637697]"
belgica,"[4.35302, 51.21462]"
belgica,"[4.35302, 51.21462]"
belgica,"[4.35316, 50.8531]"
belgica,"[4.35317, 50.84556]"
belgica,"[4.35328, 50.8484399]"
belgica,"[4.353708, 50.84833663]"
belgica,"[4.353708, 50.84833663]"
belgica,"[4.35385491, 50.84849299]"
belgica,"[4.3539, 50.84849]"
belgica,"[4.3539, 50.84849]"
belgica,"[4.35393333, 50.84840833]"
belgica,"[4.35393333, 50.84840833]"
belgica,"[4.35393333, 50.84840833]"
belgica,"[4.35393333, 50.84840833]"
belgica,"[4.35406, 50.84821]"
belgica,"[4.35470198, 50.84925896]"
belgica,"[4.35544, 50.8242]"
belgica,"[4.35555336, 50.84621953]"
belgica,"[4.35621034, 50.84020904]"
belgica,"[4.3567, 50.83451]"
belgica,"[4.3567, 50.83451]"
belgica,"[4.356801, 50.845658]"
belgica,"[4.356801, 50.845658]"
belgica,"[4.356801, 50.845658]"
belgica,"[4.356801, 50.845658]"
belgica,"[4.356801, 50.845658]"
belgica,"[4.356801, 50.845658]"
belgica,"[4.356801, 50.845658]"
belgica,"[4.356801, 50.845658]"
belgica,"[4.356801, 50.845658]"
belgica,"[4.356801, 50.845658]"
belgica,"[4.356801, 50.845658]"
belgica,"[4.356801, 50.845658]"
belgica,"[4.356801, 50.845658]"
belgica,"[4.356801, 50.845658]"
belgica,"[4.356801, 50.845658]"
belgica,"[4.356801, 50.845658]"
belgica,"[4.356801, 50.845658]"
belgica,"[4.356801, 50.845658]"
belgica,"[4.356801, 50.845658]"
belgica,"[4.35711, 50.84897]"
belgica,"[4.35852, 50.8441]"
belgica,"[4.3586, 50.84326]"
belgica,"[4.3586, 50.84326]"
belgica,"[4.3586957, 50.85560472]"
belgica,"[4.35869916, 50.84610938]"
belgica,"[4.35951, 50.84422]"
belgica,"[4.35951, 50.84422]"
belgica,"[4.35951, 50.84422]"
belgica,"[4.35951, 50.84422]"
belgica,"[4.35951, 50.84422]"
belgica,"[4.3608, 51.2145]"
belgica,"[4.360846, 50.859663]"
belgica,"[4.360846, 50.859663]"
belgica,"[4.360846, 50.859663]"
belgica,"[4.360846, 50.859663]"
belgica,"[4.360846, 50.859663]"
belgica,"[4.360846, 50.859663]"
belgica,"[4.360846, 50.859663]"
belgica,"[4.360846, 50.859663]"
belgica,"[4.360846, 50.859663]"
belgica,"[4.360846, 50.859663]"
belgica,"[4.360846, 50.859663]"
belgica,"[4.360846, 50.859663]"
belgica,"[4.360846, 50.859663]"
belgica,"[4.360846, 50.859663]"
belgica,"[4.360846, 50.859663]"
belgica,"[4.360846, 50.859663]"
belgica,"[4.360846, 50.859663]"
belgica,"[4.360846, 50.859663]"
belgica,"[4.360846, 50.859663]"
belgica,"[4.360846, 50.859663]"
belgica,"[4.360846, 50.859663]"
belgica,"[4.36145062, 50.86031789]"
belgica,"[4.362222, 50.841667]"
belgica,"[4.362222, 50.841667]"
belgica,"[4.36355, 50.82629]"
belgica,"[4.36394, 50.82779]"
belgica,"[4.36628933, 50.83578749]"
belgica,"[4.3664, 50.84158]"
belgica,"[4.3664, 50.84158]"
belgica,"[4.36706543, 50.84323737]"
belgica,"[4.367596, 50.859386]"
belgica,"[4.3677535, 51.013355]"
belgica,"[4.36897, 50.82526]"
belgica,"[4.36994012, 50.93035792]"
belgica,"[4.37001092, 50.84284144]"
belgica,"[4.37079363, 50.8387673]"
belgica,"[4.3711, 50.8477]"
belgica,"[4.37272218, 50.81148271]"
belgica,"[4.37430837, 51.15986973]"
belgica,"[4.37430837, 51.15986973]"
belgica,"[4.3744, 50.8635]"
belgica,"[4.37446471, 50.83897451]"
belgica,"[4.37446471, 50.83897451]"
belgica,"[4.37479925, 50.83145871]"
belgica,"[4.3761, 50.84296]"
belgica,"[4.3791766, 50.8406445]"
belgica,"[4.3796703, 50.84454157]"
belgica,"[4.3797898, 50.8364601]"
belgica,"[4.3797898, 50.8364601]"
belgica,"[4.38030481, 50.8401006]"
belgica,"[4.38132113, 50.83832693]"
belgica,"[4.38135398, 50.83669483]"
belgica,"[4.38137, 50.8372]"
belgica,"[4.38137, 50.8372]"
belgica,"[4.38152, 50.82749]"
belgica,"[4.38225533, 50.84227458]"
belgica,"[4.38225533, 50.84227458]"
belgica,"[4.38260078, 50.84356255]"
belgica,"[4.38333, 50.7167]"
belgica,"[4.38333333, 50.93333333]"
belgica,"[4.3836, 50.84444]"
belgica,"[4.38379144, 51.08593048]"
belgica,"[4.38412, 50.505856]"
belgica,"[4.38439, 51.19807]"
belgica,"[4.38471, 50.21878]"
belgica,"[4.38602, 50.85355]"
belgica,"[4.38657, 50.7847]"
belgica,"[4.38714704, 50.84548508]"
belgica,"[4.38869, 51.20771]"
belgica,"[4.39041511, 50.84939954]"
belgica,"[4.39133785, 50.84075914]"
belgica,"[4.39218945, 50.84065361]"
belgica,"[4.3925, 51.20795]"
belgica,"[4.39375, 50.8403]"
belgica,"[4.3941197, 51.21804]"
belgica,"[4.3941197, 51.21804]"
belgica,"[4.3941197, 51.21804]"
belgica,"[4.3941197, 51.21804]"
belgica,"[4.39412, 51.218]"
belgica,"[4.39423084, 50.82978095]"
belgica,"[4.39434975, 50.82062139]"
belgica,"[4.39629132, 50.83713739]"
belgica,"[4.3963122, 50.8140566]"
belgica,"[4.3963799, 51.1450615]"
belgica,"[4.3963799, 51.1450615]"
belgica,"[4.3963799, 51.1450615]"
belgica,"[4.3991, 50.71469]"
belgica,"[4.3991, 50.71469]"
belgica,"[4.3991, 50.71469]"
belgica,"[4.3991, 50.71469]"
belgica,"[4.3991, 50.71469]"
belgica,"[4.3991, 50.71469]"
belgica,"[4.3991, 50.71469]"
belgica,"[4.3991, 50.71469]"
belgica,"[4.3992, 51.2213]"
belgica,"[4.39971328, 51.22113125]"
belgica,"[4.4, 51.2167]"
belgica,"[4.4, 51.2167]"
belgica,"[4.4002359, 51.22118138]"
belgica,"[4.40059971, 51.21986962]"
belgica,"[4.40108137, 51.21933576]"
belgica,"[4.40140955, 51.26660222]"
belgica,"[4.40143006, 51.21921326]"
belgica,"[4.40166667, 50.85277778]"
belgica,"[4.40166667, 50.85277778]"
belgica,"[4.40190991, 51.21885347]"
belgica,"[4.40197265, 51.23286831]"
belgica,"[4.40197265, 51.23286831]"
belgica,"[4.40226, 50.8489]"
belgica,"[4.4024643, 51.2194475]"
belgica,"[4.40263603, 50.85342434]"
belgica,"[4.40266998, 51.22077515]"
belgica,"[4.40414284, 50.85308107]"
belgica,"[4.40486114, 51.22873675]"
belgica,"[4.40527898, 50.83201839]"
belgica,"[4.40543878, 51.18789521]"
belgica,"[4.40575, 51.22214]"
belgica,"[4.4061995, 51.22003586]"
belgica,"[4.4063, 50.8423]"
belgica,"[4.40692769, 51.23086674]"
belgica,"[4.40735, 50.83745]"
belgica,"[4.40735, 50.83745]"
belgica,"[4.4076, 50.8374]"
belgica,"[4.4076, 50.8374]"
belgica,"[4.40808, 51.19103]"
belgica,"[4.40808, 51.19103]"
belgica,"[4.408112, 50.794698]"
belgica,"[4.40946176, 51.21255493]"
belgica,"[4.41017, 51.2169]"
belgica,"[4.41017, 51.2169]"
belgica,"[4.41017, 51.2169]"
belgica,"[4.41017, 51.2169]"
belgica,"[4.41017277, 51.2169158]"
belgica,"[4.412, 50.8777]"
belgica,"[4.41255, 50.70675]"
belgica,"[4.41365, 51.1904]"
belgica,"[4.41365, 51.1904]"
belgica,"[4.4141, 51.2157]"
belgica,"[4.4141, 51.2157]"
belgica,"[4.4141, 51.2157]"
belgica,"[4.4141, 51.2157]"
belgica,"[4.4141, 51.2157]"
belgica,"[4.4141, 51.2157]"
belgica,"[4.4141, 51.2157]"
belgica,"[4.4141, 51.2157]"
belgica,"[4.4141, 51.2157]"
belgica,"[4.4141, 51.2157]"
belgica,"[4.4141, 51.2157]"
belgica,"[4.4141, 51.2157]"
belgica,"[4.4141, 51.2157]"
belgica,"[4.4141, 51.2157]"
belgica,"[4.4141, 51.2157]"
belgica,"[4.4141, 51.2157]"
belgica,"[4.41428, 51.19999]"
belgica,"[4.41569626, 51.19954734]"
belgica,"[4.41659091, 51.24598003]"
belgica,"[4.41659091, 51.24598003]"
belgica,"[4.41720767, 51.21813517]"
belgica,"[4.41737912, 51.21828241]"
belgica,"[4.41737912, 51.21828241]"
belgica,"[4.418047, 51.174739]"
belgica,"[4.4182, 51.18095]"
belgica,"[4.4182, 51.18095]"
belgica,"[4.41870726, 51.27829514]"
belgica,"[4.41876342, 51.27824579]"
belgica,"[4.41908357, 51.27822029]"
belgica,"[4.41996966, 51.21729319]"
belgica,"[4.42007, 51.2795]"
belgica,"[4.421101, 51.2172]"
belgica,"[4.421101, 51.2172]"
belgica,"[4.421101, 51.2172]"
belgica,"[4.421101, 51.2172]"
belgica,"[4.421101, 51.2172]"
belgica,"[4.421101, 51.2172]"
belgica,"[4.421101, 51.2172]"
belgica,"[4.421101, 51.2172]"
belgica,"[4.42252806, 50.92841643]"
belgica,"[4.4233, 51.0769]"
belgica,"[4.42331982, 51.23102179]"
belgica,"[4.42335571, 51.15373145]"
belgica,"[4.42343, 50.81154]"
belgica,"[4.42448889, 50.92813889]"
belgica,"[4.42448889, 50.92813889]"
belgica,"[4.425029, 51.244132]"
belgica,"[4.4257868, 50.9272511]"
belgica,"[4.42690871, 50.78020809]"
belgica,"[4.42690871, 50.78020809]"
belgica,"[4.42690871, 50.78020809]"
belgica,"[4.42690871, 50.78020809]"
belgica,"[4.42690871, 50.78020809]"
belgica,"[4.42690871, 50.78020809]"
belgica,"[4.42690871, 50.78020809]"
belgica,"[4.4278228, 50.850308]"
belgica,"[4.4278228, 50.850308]"
belgica,"[4.4278228, 50.850308]"
belgica,"[4.4278228, 50.850308]"
belgica,"[4.4278228, 50.850308]"
belgica,"[4.42805306, 51.31367558]"
belgica,"[4.42886721, 51.18189652]"
belgica,"[4.4292, 50.9092]"
belgica,"[4.4299, 51.1263]"
belgica,"[4.43056208, 51.207359]"
belgica,"[4.43108673, 51.74151163]"
belgica,"[4.43136682, 51.31355335]"
belgica,"[4.432221, 51.19923]"
belgica,"[4.432221, 51.19923]"
belgica,"[4.432221, 51.19923]"
belgica,"[4.432221, 51.19923]"
belgica,"[4.432221, 51.19923]"
belgica,"[4.432221, 51.19923]"
belgica,"[4.432221, 51.19923]"
belgica,"[4.432221, 51.19923]"
belgica,"[4.432221, 51.19923]"
belgica,"[4.432221, 51.19923]"
belgica,"[4.432823, 50.924583]"
belgica,"[4.432823, 50.924583]"
belgica,"[4.43349024, 51.22019559]"
belgica,"[4.43394, 50.90251]"
belgica,"[4.43395529, 51.94946223]"
belgica,"[4.43588, 51.20303]"
belgica,"[4.43605, 51.2637]"
belgica,"[4.43605, 51.2637]"
belgica,"[4.4362628, 50.8940397]"
belgica,"[4.4362628, 50.8940397]"
belgica,"[4.4362628, 50.8940397]"
belgica,"[4.4362628, 50.8940397]"
belgica,"[4.4362628, 50.8940397]"
belgica,"[4.4362628, 50.8940397]"
belgica,"[4.436653, 50.410948]"
belgica,"[4.4424, 50.4086]"
belgica,"[4.444643, 50.4108095]"
belgica,"[4.4450065, 51.1352386]"
belgica,"[4.4450065, 51.1352386]"
belgica,"[4.44645, 50.4822]"
belgica,"[4.44650425, 51.2060529]"
belgica,"[4.44651647, 51.20596444]"
belgica,"[4.44656863, 51.20606863]"
belgica,"[4.44691, 51.17112]"
belgica,"[4.44702, 50.88887]"
belgica,"[4.44769902, 51.36203003]"
belgica,"[4.45, 51.15]"
belgica,"[4.45, 51.15]"
belgica,"[4.45, 51.15]"
belgica,"[4.45252394, 51.24780284]"
belgica,"[4.4558, 51.4617]"
belgica,"[4.4558, 51.4617]"
belgica,"[4.4564, 51.16259]"
belgica,"[4.45695, 50.91305]"
belgica,"[4.45695, 50.91305]"
belgica,"[4.45695, 50.91305]"
belgica,"[4.45801633, 51.53354014]"
belgica,"[4.45801633, 51.53354014]"
belgica,"[4.45891824, 51.1728929]"
belgica,"[4.4591135, 50.8925454]"
belgica,"[4.4591135, 50.8925454]"
belgica,"[4.46065, 50.88085]"
belgica,"[4.4611, 50.9828]"
belgica,"[4.46122391, 51.48266976]"
belgica,"[4.46122391, 51.48266976]"
belgica,"[4.46418, 51.46974]"
belgica,"[4.46418, 51.46974]"
belgica,"[4.464278, 51.3655]"
belgica,"[4.46498752, 50.83989057]"
belgica,"[4.46666667, 50.88333333]"
belgica,"[4.46667, 50.8667]"
belgica,"[4.46667, 51.0333]"
belgica,"[4.46667, 51.0333]"
belgica,"[4.46667, 51.5333]"
belgica,"[4.46667, 51.5333]"
belgica,"[4.46667, 51.5333]"
belgica,"[4.46667, 51.5333]"
belgica,"[4.46680413, 51.03416736]"
belgica,"[4.46681916, 51.03420726]"
belgica,"[4.46682, 51.391177]"
belgica,"[4.46851, 50.392718]"
belgica,"[4.468843, 51.169027]"
belgica,"[4.468889, 51.924999]"
belgica,"[4.468889, 51.924999]"
belgica,"[4.468889, 51.924999]"
belgica,"[4.468889, 51.924999]"
belgica,"[4.468889, 51.924999]"
belgica,"[4.468889, 51.924999]"
belgica,"[4.46925, 50.86845]"
belgica,"[4.469936, 50.503887]"
belgica,"[4.469936, 50.503887]"
belgica,"[4.469936, 50.503887]"
belgica,"[4.469936, 50.503887]"
belgica,"[4.469936, 50.503887]"
belgica,"[4.469936, 50.503887]"
belgica,"[4.469936, 50.503887]"
belgica,"[4.469936, 50.503887]"
belgica,"[4.469936, 50.503887]"
belgica,"[4.469936, 50.503887]"
belgica,"[4.47075987, 50.88689484]"
belgica,"[4.47089739, 50.46953833]"
belgica,"[4.4710397, 50.46952126]"
belgica,"[4.4736, 51.55101]"
belgica,"[4.4752, 51.9235]"
belgica,"[4.4752, 51.9235]"
belgica,"[4.4752, 51.9235]"
belgica,"[4.4752, 51.9235]"
belgica,"[4.4752, 51.9235]"
belgica,"[4.47664989, 50.91276209]"
belgica,"[4.4768, 50.501]"
belgica,"[4.4768, 50.501]"
belgica,"[4.4768, 50.501]"
belgica,"[4.4768, 50.501]"
belgica,"[4.4768, 50.501]"
belgica,"[4.4768, 50.501]"
belgica,"[4.4768, 50.501]"
belgica,"[4.4768, 50.501]"
belgica,"[4.4768, 50.501]"
belgica,"[4.4768, 50.501]"
belgica,"[4.4768, 50.501]"
belgica,"[4.4768, 50.501]"
belgica,"[4.4768, 50.501]"
belgica,"[4.4768, 50.501]"
belgica,"[4.4768, 50.501]"
belgica,"[4.4768, 50.501]"
belgica,"[4.4768, 50.501]"
belgica,"[4.4768, 50.501]"
belgica,"[4.4768, 50.501]"
belgica,"[4.4768, 50.501]"
belgica,"[4.4768, 50.501]"
belgica,"[4.4768, 50.501]"
belgica,"[4.4768, 50.501]"
belgica,"[4.4768, 50.501]"
belgica,"[4.4768, 50.501]"
belgica,"[4.4768, 50.501]"
belgica,"[4.4768, 50.501]"
belgica,"[4.47888136, 51.92634519]"
belgica,"[4.479244, 51.0278193]"
belgica,"[4.48168119, 50.89825366]"
belgica,"[4.482076, 50.896456]"
belgica,"[4.482076, 50.896456]"
belgica,"[4.482076, 50.896456]"
belgica,"[4.482076, 50.896456]"
belgica,"[4.482076, 50.896456]"
belgica,"[4.482076, 50.896456]"
belgica,"[4.482076, 50.896456]"
belgica,"[4.482076, 50.896456]"
belgica,"[4.482076, 50.896456]"
belgica,"[4.482076, 50.896456]"
belgica,"[4.482076, 50.896456]"
belgica,"[4.482076, 50.896456]"
belgica,"[4.482076, 50.896456]"
belgica,"[4.482076, 50.896456]"
belgica,"[4.48225, 50.7925]"
belgica,"[4.48251307, 51.01376149]"
belgica,"[4.482785, 51.017648]"
belgica,"[4.482785, 51.017648]"
belgica,"[4.482785, 51.017648]"
belgica,"[4.482785, 51.017648]"
belgica,"[4.482785, 51.017648]"
belgica,"[4.482785, 51.017648]"
belgica,"[4.482785, 51.017648]"
belgica,"[4.482785, 51.017648]"
belgica,"[4.482785, 51.017648]"
belgica,"[4.482785, 51.017648]"
belgica,"[4.482785, 51.017648]"
belgica,"[4.482785, 51.017648]"
belgica,"[4.48372721, 50.90026594]"
belgica,"[4.48372721, 50.90026594]"
belgica,"[4.48478222, 50.90077971]"
belgica,"[4.48478222, 50.90077971]"
belgica,"[4.48812603, 51.88318532]"
belgica,"[4.48812603, 51.88318532]"
belgica,"[4.49, 51.1611]"
belgica,"[4.49015421, 50.72784247]"
belgica,"[4.49119698, 50.72935233]"
belgica,"[4.493186, 51.091243]"
belgica,"[4.49366384, 51.89654141]"
belgica,"[4.49392345, 51.09706691]"
belgica,"[4.49392345, 51.09706691]"
belgica,"[4.496116, 51.069975]"
belgica,"[4.49697621, 51.10087927]"
belgica,"[4.49706, 50.737958]"
belgica,"[4.5, 51]"
belgica,"[4.5, 51]"
belgica,"[4.50092258, 51.09350535]"
belgica,"[4.5109, 51.2569]"
belgica,"[4.51105, 50.86925]"
belgica,"[4.51105, 50.86925]"
belgica,"[4.51571821, 50.82502017]"
belgica,"[4.51667, 50.8667]"
belgica,"[4.51828167, 50.41418032]"
belgica,"[4.521861, 50.410103]"
belgica,"[4.52452513, 51.06976268]"
belgica,"[4.52859834, 51.08669121]"
belgica,"[4.53241358, 50.75212307]"
belgica,"[4.533349, 50.578103]"
belgica,"[4.533349, 50.578103]"
belgica,"[4.54226766, 51.95500024]"
belgica,"[4.55, 50.4333]"
belgica,"[4.552586, 50.428936]"
belgica,"[4.56391, 50.86855]"
belgica,"[4.56391, 50.86855]"
belgica,"[4.569046, 50.659941]"
belgica,"[4.57088426, 51.13021231]"
belgica,"[4.5721873, 51.28732875]"
belgica,"[4.57585124, 51.00393569]"
belgica,"[4.58333, 51.1167]"
belgica,"[4.5908, 50.8475]"
belgica,"[4.59205891, 50.70065529]"
belgica,"[4.59205891, 50.70065529]"
belgica,"[4.594746, 50.707772]"
belgica,"[4.59499284, 51.18160724]"
belgica,"[4.6, 50.71666667]"
belgica,"[4.6039, 50.71018]"
belgica,"[4.613884, 50.637611]"
belgica,"[4.613884, 50.637611]"
belgica,"[4.61666667, 50.85]"
belgica,"[4.61667, 51.1333]"
belgica,"[4.632204, 51.356838]"
belgica,"[4.632204, 51.356838]"
belgica,"[4.632204, 51.356838]"
belgica,"[4.632204, 51.356838]"
belgica,"[4.632204, 51.356838]"
belgica,"[4.632204, 51.356838]"
belgica,"[4.632204, 51.356838]"
belgica,"[4.632204, 51.356838]"
belgica,"[4.632204, 51.356838]"
belgica,"[4.632204, 51.356838]"
belgica,"[4.632204, 51.356838]"
belgica,"[4.632204, 51.356838]"
belgica,"[4.632204, 51.356838]"
belgica,"[4.63947, 51.26675]"
belgica,"[4.6484475, 50.4441332]"
belgica,"[4.65, 50.8]"
belgica,"[4.662632, 50.45095]"
belgica,"[4.662632, 50.45095]"
belgica,"[4.66620963, 50.64196318]"
belgica,"[4.66645538, 50.96962005]"
belgica,"[4.66667, 50.7]"
belgica,"[4.66667, 50.7]"
belgica,"[4.66667, 50.9]"
belgica,"[4.6667, 50.6402]"
belgica,"[4.66670305, 50.64015812]"
belgica,"[4.68333, 50.6667]"
belgica,"[4.683484, 50.965496]"
belgica,"[4.68477188, 50.96836027]"
belgica,"[4.68477188, 50.96836027]"
belgica,"[4.68477188, 50.96836027]"
belgica,"[4.68477188, 50.96836027]"
belgica,"[4.68477188, 50.96836027]"
belgica,"[4.68477188, 50.96836027]"
belgica,"[4.68502272, 50.96795311]"
belgica,"[4.68502272, 50.96795311]"
belgica,"[4.68502272, 50.96795311]"
belgica,"[4.68502272, 50.96795311]"
belgica,"[4.68523, 50.96974]"
belgica,"[4.68523, 50.96974]"
belgica,"[4.68523, 50.96974]"
belgica,"[4.68523, 50.96974]"
belgica,"[4.68523, 50.96974]"
belgica,"[4.68523, 50.96974]"
belgica,"[4.68523, 50.96974]"
belgica,"[4.68523, 50.96974]"
belgica,"[4.68523, 50.96974]"
belgica,"[4.68523, 50.96974]"
belgica,"[4.68523, 50.96974]"
belgica,"[4.68523, 50.96974]"
belgica,"[4.68523, 50.96974]"
belgica,"[4.68564749, 50.96800847]"
belgica,"[4.68564749, 50.96800847]"
belgica,"[4.68564749, 50.96800847]"
belgica,"[4.68564749, 50.96800847]"
belgica,"[4.693807, 50.452748]"
belgica,"[4.69664, 50.87117]"
belgica,"[4.69944305, 50.8781815]"
belgica,"[4.69972089, 50.87843282]"
belgica,"[4.69980154, 50.87838425]"
belgica,"[4.7, 50.8833]"
belgica,"[4.7, 50.8833]"
belgica,"[4.7, 50.8833]"
belgica,"[4.7, 50.9333]"
belgica,"[4.7, 50.9667]"
belgica,"[4.70076825, 51.29759965]"
belgica,"[4.70151496, 50.82576788]"
belgica,"[4.70305583, 50.8772913]"
belgica,"[4.70315886, 50.87731471]"
belgica,"[4.70348735, 50.8773088]"
belgica,"[4.70361157, 50.87729994]"
belgica,"[4.70603228, 49.73661533]"
belgica,"[4.70733368, 50.87600077]"
belgica,"[4.71667, 51.0833]"
belgica,"[4.71935054, 50.87260361]"
belgica,"[4.71935054, 50.87260361]"
belgica,"[4.72900187, 51.0861259]"
belgica,"[4.73175788, 51.08911586]"
belgica,"[4.73175788, 51.08911586]"
belgica,"[4.73333, 51.3]"
belgica,"[4.75, 50.9]"
belgica,"[4.75, 50.9]"
belgica,"[4.75, 50.9]"
belgica,"[4.75388889, 49.68444444]"
belgica,"[4.76290492, 51.40487924]"
belgica,"[4.768323, 51.5719149]"
belgica,"[4.77184296, 51.58270195]"
belgica,"[4.77584, 51.58949]"
belgica,"[4.77913, 51.5785399]"
belgica,"[4.77994, 51.57759]"
belgica,"[4.78, 51.595554]"
belgica,"[4.78, 51.595554]"
belgica,"[4.78, 51.595554]"
belgica,"[4.78, 51.595554]"
belgica,"[4.78, 51.595554]"
belgica,"[4.78, 51.595554]"
belgica,"[4.78, 51.595554]"
belgica,"[4.78, 51.595554]"
belgica,"[4.78, 51.595554]"
belgica,"[4.78, 51.595554]"
belgica,"[4.78, 51.595554]"
belgica,"[4.78028, 51.55317]"
belgica,"[4.8, 51.5667]"
belgica,"[4.8, 51.5667]"
belgica,"[4.8, 51.5667]"
belgica,"[4.8, 51.5667]"
